Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Russian Federation,RUS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.6,11.86,12.1,12.09,12.11,11.84,10.83,10.35,10.52,10.79,10.13,9.97,9.98,10.12,10.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rwanda,RWA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Asia,SAS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,26.55,27.54,26.19,26.08,24.92,24.4,22.88,21.84,20.91,20.65,19.2,18.84,18.44,18.08,18.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,SAU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,7.24,5.67,6.93,4.58,8.09,10.55,7.6,8.23,8.67,8.28,8.91,9.4,8.75,7.05,6.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,SDN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.53,34.23,27.48,27.49,27.49,20.49,23.11,23.44,21.92,21.92,19.31,20.54,19.01,22.91,14.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,SEN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,37.34,33.93,25.88,37.43,32.99,30.15,25.54,19.01,30.55,16.97,16.38,15.71,16.29,16.65,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,SGP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,3.64,6.01,6.56,5.51,5.89,3.12,2.69,2.87,2.54,1.79,2.85,2.54,1.9,2.3,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SLB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,SLE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,SLV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.38,13.38,13.38,13.38,16.15,11.09,12.2,7.85,11.98,12.28,12.85,11.97,9.78,7.25,11.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,SMR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,SOM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,SRB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,16.38,16.79,16.98,16.24,14.95,14.67,15.69,15.77,16.03,15.83,16.1,15.37,15.51,14.02,15.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa (excluding high income),SSA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.22,11.32,10.63,11.45,12.96,11.35,11.9,10.46,11.04,11.65,12.04,11.25,10.98,11.59,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,SSD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,5.72,5.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,SSF,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.22,11.32,10.63,11.45,12.96,11.35,11.9,10.46,11.04,11.65,12.04,11.25,10.98,11.59,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Small states,SST,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,7.7,8.17,7.85,7.14,7.12,7.8,7.64,7.31,8.66,8.47,7.67,7.09,6.99,7.09,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,STP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suriname,SUR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.96,8.99,8.98,9.03,9.03,9.03,9.0,9.0,9.0,9.02,8.53,9.02,9.03,9.02,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,SVK,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,5.7,4.16,3.44,6.26,4.33,5.38,4.48,5.18,3.49,3.02,3.12,1.82,4.5,2.67,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,SVN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,5.95,5.04,5.05,6.19,5.72,6.3,5.71,5.76,4.95,5.44,6.04,5.18,5.63,5.36,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden,SWE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,7.45,7.31,8.1,7.88,7.21,7.39,7.58,7.16,7.33,7.25,7.13,7.03,6.59,6.54,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eswatini,SWZ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),SXM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,SYC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syrian Arab Republic,SYR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,30.7,28.18,24.77,22.84,20.62,19.37,19.28,21.81,21.37,25.64,15.3,15.43,15.21,13.94,15.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,TCA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,TCD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,7.66,7.8,7.92,7.48,7.13,7.36,7.01,6.74,6.57,6.39,6.42,6.16,6.11,6.04,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia (IDA & IBRD countries),TEC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.4,13.64,13.73,13.3,12.76,12.44,11.7,11.43,11.28,11.52,10.89,10.65,10.76,10.9,10.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Togo,TGO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,47.43,35.77,51.32,48.3,47.31,45.5,45.7,53.06,0.0,66.45,49.16,71.88,82.88,0.0,71.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,7.91,9.2,7.26,7.31,7.94,8.11,8.06,6.46,6.07,5.91,6.34,6.94,5.7,6.07,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,TJK,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.04,15.22,15.23,15.31,14.89,16.07,16.21,16.89,18.49,13.02,14.18,13.99,14.4,14.77,17.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,TKM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,14.25,14.07,14.03,13.61,13.67,13.85,13.36,13.11,13.8,13.1,12.8,12.72,12.59,12.64,12.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.87,15.73,15.74,14.94,16.02,16.09,16.15,15.99,15.87,16.24,15.25,14.81,14.77,14.74,15.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Timor-Leste,TLS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,15.66,15.26,14.54,14.04,14.36,16.05,16.25,17.46,18.44,18.23,16.41,16.03,18.2,18.52,19.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,TON,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Asia (IDA & IBRD),TSA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,26.55,27.54,26.19,26.08,24.92,24.4,22.88,21.84,20.91,20.65,19.2,18.84,18.44,18.08,18.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,11.22,11.32,10.63,11.45,12.96,11.35,11.9,10.46,11.04,11.65,12.04,11.25,10.98,11.59,11.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,TTO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,7.31,7.58,7.58,4.85,5.72,5.51,3.81,3.31,2.9,3.71,3.12,2.77,2.62,2.46,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia,TUN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,10.54,11.08,10.62,12.3,12.92,13.48,13.54,13.61,13.74,12.34,11.45,13.67,15.15,14.73,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkiye,TUR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,19.02,19.01,18.49,17.11,15.42,14.85,14.07,13.91,13.85,14.88,14.31,14.11,14.89,15.46,14.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,TUV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzania,TZA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,22.13,24.24,16.42,8.73,12.01,15.3,26.8,21.92,18.84,35.56,19.83,22.76,18.75,19.19,17.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,UGA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,UKR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.08,19.71,19.3,17.8,15.0,13.34,12.36,11.7,11.61,11.92,11.49,10.91,10.8,10.69,10.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Upper middle income,UMC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,10.92,10.75,10.57,10.11,10.05,10.11,9.63,9.3,9.32,9.28,8.98,8.56,8.63,8.55,8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay,URY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,18.53,15.98,16.73,20.89,30.73,23.33,18.43,12.2,11.79,12.77,11.02,12.44,12.19,10.99,9.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United States,USA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,5.69,4.41,6.2,5.61,6.41,6.31,6.23,6.18,5.67,6.26,5.99,6.0,6.29,5.96,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,UZB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.08,8.93,8.82,8.85,8.85,8.84,8.84,8.83,8.83,8.83,8.82,8.82,8.82,8.82,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Vincent and the Grenadines,VCT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Venezuela, RB",VEN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,24.26,25.24,24.76,25.49,26.62,27.05,26.57,27.5,27.21,27.23,20.11,20.46,20.64,20.81,36.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,VGB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),VIR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,VNM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,13.77,13.86,14.0,12.88,13.01,11.66,11.35,11.11,10.08,9.6,10.11,9.55,9.11,9.2,9.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,VUT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,WLD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.85,8.62,8.97,8.65,8.83,8.86,8.65,8.48,8.4,8.6,8.26,8.17,8.27,8.2,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,WSM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,XKX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,23.03,23.02,23.01,23.0,23.0,22.95,20.14,18.68,18.46,19.37,17.98,16.22,15.63,13.47,15.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yemen, Rep.",YEM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,27.61,28.06,24.59,23.72,22.38,22.55,25.54,25.42,23.04,24.28,23.91,25.63,32.94,25.76,25.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,ZAF,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,8.2,7.81,6.32,8.27,10.0,8.49,8.72,8.45,8.79,9.84,9.53,8.47,8.72,8.49,8.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zambia,ZMB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,3.18,3.47,3.78,4.06,4.27,5.37,6.19,12.41,22.31,18.21,17.69,23.74,7.64,8.56,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zimbabwe,ZWE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,20.33,19.91,24.42,16.41,15.16,16.86,15.98,16.02,12.68,16.92,19.54,17.5,19.2,17.78,16.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
